Epsilon,Initial Accuracy,Robust Accuracy,Max Perturbation
0.001,78.90625,0.265625,0.0010000020265579
0.001,75.0,0.2578125,0.0010000020265579
0.001,82.03125,0.265625,0.0010000020265579
0.001,82.8125,0.3125,0.0010000020265579
0.001,84.375,0.359375,0.0010000020265579
0.001,84.375,0.2578125,0.0010000020265579
0.001,78.90625,0.2578125,0.0010000020265579
0.001,71.875,0.375,0.0010000020265579

0.0,79.79,0.29,0.0
