Epsilon,Initial Accuracy,Robust Accuracy,Max Perturbation
0.001,82.8125,0.234375,0.0010000020265579
0.001,76.5625,0.2265625,0.0010000020265579
0.001,83.59375,0.2109375,0.0010000020265579
0.001,83.59375,0.234375,0.0010000020265579
0.001,86.71875,0.2734375,0.0010000020265579
0.001,81.25,0.265625,0.0010000020265579
0.001,81.25,0.25,0.0010000020265579
0.001,74.21875,0.2980769230769231,0.0010000020265579
0.0,81.25,0.25,0.0
