Epsilon,Initial Accuracy,Robust Accuracy,Max Perturbation
0.001,78.90625,0.2578125,0.0010000020265579
0.001,73.4375,0.3125,0.0010000020265579
0.001,79.6875,0.2578125,0.0010000020265579
0.001,82.8125,0.3359375,0.0010000020265579
0.001,82.03125,0.3046875,0.0010000020265579
0.001,82.03125,0.3125,0.0010000020265579
0.001,76.5625,0.234375,0.0010000020265579
0.001,68.75,0.3653846153846153,0.0010000020265579
0.0,78.03,0.3,0.0
