Epsilon,Initial Accuracy,Robust Accuracy,Max Perturbation
0.001,82.03125,0.2734375,0.0010000020265579
0.001,78.125,0.265625,0.0010000020265579
0.001,82.8125,0.2890625,0.0010000020265579
0.001,85.9375,0.3125,0.0010000020265579
0.001,85.9375,0.3515625,0.0010000020265579
0.001,86.71875,0.3046875,0.0010000020265579
0.001,79.6875,0.2734375,0.0010000020265579
0.001,72.65625,0.3846153846153846,0.0010000020265579
0.0,81.74,0.31,0.0
